Agency ID	Agency Name	Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Universal Application	Quality Rating	Slots available	Site AKA Name	Center Description	Center Description (Spanish)	Neighborhood ID	Neighberhood Name	Geocode Coordinates	Part Week Program	Full Week Program	Early Head Start Program	CEL ID	Email	Curriculum	Community / Region ID	Community / Region Name	Last Update Date	Active	Display On CEL
22	Chicago Public Schools	1408	Mays	6656 S Normal Blvd	Chicago	IL	60621	(773)-535-3892	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610290	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Benjamin E Mays Elementary Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		164	Englewood	SRID=4326;POINT (-87.6368394999999794 41.7731919999999732)	0	1	0	761			24	ENGLEWOOD	12-04-2017	1	
22	Chicago Public Schools	1528	Mcauliffe	1841 N SPRINGFIELD AVE	Chicago	IL	60647	(773)534-4400	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609968	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Sharon Christa McAuliffe Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		119	Hermosa	SRID=4326;POINT (-87.7235839999999882 41.9138239999999698)	0	1	0	762	rdbelville@cps.edu		31	HERMOSA	12-04-2017	1	
22	Chicago Public Schools	389	McClellan	3527 S. Wallace St		IL	60609	(773)-535-1732	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610062	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	George B McClellan Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		156	Bridgeport	SRID=4326;POINT (-87.6410450000000054 41.8301250000000024)	0	1	0	763	JAShoffner@cps.edu		11	BRIDGEPORT	12-04-2017	1	
22	Chicago Public Schools	955	McCormick	2712 S Sawyer Ave.		IL	60623	(773)-535-7252	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610063	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Cyrus H McCormick Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		130	South Lawndale	SRID=4326;POINT (-87.7062049999999971 41.8424249999999915)	0	1	0	764	flhernandez@cps.edu		63	SOUTH LAWNDALE	12-04-2017	1	
22	Chicago Public Schools	324	McCutcheon	4865 N. Sheridan Rd	Chicago	IL	60640	(773)-534-2680	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610269	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	John T McCutcheon Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		129	Uptown	SRID=4326;POINT (-87.6542659999999927 41.9713509999999772)	0	1	0	765	jafarrell@cps.edu		65	UPTOWN	12-04-2017	1	
22	Chicago Public Schools	506	McDowell	1419 E. 89th St.		IL	60619	(312)-535-6404	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610312	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Mary E McDowell Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		142	Calumet Heights	SRID=4326;POINT (-87.5897069999999758 41.7331979999999945)	0	1	0	766	jleasterling-hood@cps.edu		14	CALUMET HEIGHTS	12-04-2017	1	
22	Chicago Public Schools	325	McKay	6938 S. Washtenaw		IL	60629	(773)-535-9505	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610067	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Licensed	Few or No Slots	Francis M McKay Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		162	Chicago Lawn	SRID=4326;POINT (-87.6906685999999667 41.7675022999999825)	0	1	0	767	dphawk@cps.edu		16	CHICAGO LAWN	12-04-2017	1	
22	Chicago Public Schools	326	McNair	4820 W. Walton		IL	60651	(773)-534-8980	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610282	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Ronald E McNair Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		124	Austin	SRID=4326;POINT (-87.7473430000000008 41.8979950000000017)	0	1	0	768	vtkoker@cps.edu		6	AUSTIN	12-04-2017	1	
22	Chicago Public Schools	327	McPherson	4728 N. Wolcott Av		IL	60640	(773)-534-2625	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610070	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	James B McPherson Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		104	Lincoln Square	SRID=4326;POINT (-87.6764939999999910 41.9685969999999813)	0	1	0	769	camendoza1@cps.k12.il.us		39	LINCOLN SQUARE	12-04-2017	1	
22	Chicago Public Schools	1529	Melody	3937 W WILCOX ST	Chicago	IL	60624	(773)534-6850	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610293	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Licensed	Slots Available	Genevieve Melody Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		125	West Garfield Park	SRID=4326;POINT (-87.7233438000000092 41.8788770000000028)	0	1	0	770	TTillman@cps.edu		70	WEST GARFIELD PARK	12-04-2017	1	
22	Chicago Public Schools	1530	Metcalfe	12339 S NORMAL AVE	Chicago	IL	60628	(773)535-5590	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609902	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Ralph H Metcalfe Elementary Community Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		148	West Pullman	SRID=4326;POINT (-87.6344299999999663 41.6701569999999535)	0	1	0	771	stfabiyi1@cps.edu		72	WEST PULLMAN	12-04-2017	1	
22	Chicago Public Schools	1531	Mireles	9000 S EXCHANGE AVE	Chicago	IL	60617	(773)535-6360	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610171	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Arnold Mireles Elementary Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		140	South Chicago	SRID=4326;POINT (-87.5526719999999870 41.7316519999999898)	0	1	0	772	EMRandle@cps.edu		61	SOUTH CHICAGO	12-04-2017	1	
22	Chicago Public Schools	1532	Mitchell	2233 W OHIO ST	Chicago	IL	60612	(773)534-7655	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610073	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Ellen Mitchell Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		123	West Town	SRID=4326;POINT (-87.6826369999999855 41.8921589999999711)	0	1	0	773	nmilberg@cps.edu		74	WEST TOWN	12-04-2017	1	
22	Chicago Public Schools	1533	Mollison	4415 S DR MARTIN L KING JR DR	Chicago	IL	60653	(773)535-1804	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610276	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Irvin C Mollison Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		102	Grand Boulevard	SRID=4326;POINT (-87.6164479999999770 41.8147239999999627)	0	1	0	774	hbclark@cps.edu		28	GRAND BOULEVARD	12-04-2017	1	
22	Chicago Public Schools	330	Monroe	3651 W. Schubert Ave		IL	60647	(773)-534-4155	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610074	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	James Monroe Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		121	Logan Square	SRID=4326;POINT (-87.7187229999999971 41.9300669999999940)	0	1	0	775	RCTrujillo@cps.edu		40	LOGAN SQUARE	12-04-2017	1	
22	Chicago Public Schools	1157	Moos	1711 N California	Chicago	IL	60647	(773)-534-4340	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610076	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Bernhard Moos Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		123	West Town	SRID=4326;POINT (-87.6970079999999683 41.9121469999999476)	0	1	0	776	kasaf@cps.edu		32	HUMBOLDT PARK	12-04-2017	1	
22	Chicago Public Schools	1534	Morrill	6011 S ROCKWELL ST	Chicago	IL	60629	(773)535-9288	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610077	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	0	0	0				1	Silver	Few or No Slots	Donald Morrill Math & Science Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		162	Chicago Lawn	SRID=4326;POINT (-87.6886350000000050 41.7844479999999976)	0	1	0	777	RJTalley@cps.edu		16	CHICAGO LAWN	12-04-2017	1	
22	Chicago Public Schools	333	Morton	431 N.Troy		IL	60612	(773)-534-6791	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610257	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Morton School of Excellence	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		122	Humboldt Park	SRID=4326;POINT (-87.7046569999999832 41.8890389999999897)	0	1	0	778	puburnett@cps.edu		32	HUMBOLDT PARK	12-04-2017	1	
22	Chicago Public Schools	1155	Mount Vernon	10540 S Morgan	Chicago	IL	60643	(773)-535-2825	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610086	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Mount Vernon Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		170	Washington Heights	SRID=4326;POINT (-87.6475819999999999 41.7024849999999816)	0	1	0	781	dmscarlett@cps.edu		66	WASHINGTON HEIGHTS	12-04-2017	1	
22	Chicago Public Schools	1535	Mozart	2200 N HAMLIN AVE	Chicago	IL	60647	(773)534-4160	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610088	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Wolfgang A Mozart Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		121	Logan Square	SRID=4326;POINT (-87.7217709999999755 41.9208929999999995)	0	1	0	779	SCaban@cps.edu		40	LOGAN SQUARE	12-04-2017	1	
22	Chicago Public Schools	1536	Murphy	3539 W GRACE ST	Chicago	IL	60618	(773)534-5223	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610089	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	John B Murphy Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		114	Irving Park	SRID=4326;POINT (-87.7166179999999827 41.9501479999999773)	0	1	0	782	CDZelenka@cps.edu		34	IRVING PARK	12-04-2017	1	
22	Chicago Public Schools	507	Nash	4837 W. Erie St.		IL	60644	(773)-534-6125	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610092	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Henry H Nash Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		124	Austin	SRID=4326;POINT (-87.7465830000000011 41.8922420000000031)	0	1	0	783	tdunbar@cps.edu		6	AUSTIN	12-04-2017	1	
22	Chicago Public Schools	334	National Teachers	55 W. Cermak		IL	60616	(773)-534-9970	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610231	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	National Teachers Elementary Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		132	Near South Side	SRID=4326;POINT (-87.6279349999999653 41.8528039999999919)	0	1	0	794	idcastelaz@cps.edu		47	NEAR SOUTH SIDE	12-04-2017	1	
22	Chicago Public Schools	1537	Neil	8555 S MICHIGAN AVE	Chicago	IL	60619	(773)535-3000	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610093	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Jane A Neil Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		138	Chatham	SRID=4326;POINT (-87.6210379999999986 41.7390449999999831)	0	1	0	784	TRKnox@cps.edu		15	CHATHAM	12-04-2017	1	
22	Chicago Public Schools	1538	Nettelhorst	3252 N BROADWAY ST	Chicago	IL	60657	(773)534-5810	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610094	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Louis Nettelhorst Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		155	Lake View	SRID=4326;POINT (-87.6444549999999651 41.9413049999999998)	0	1	0	785	YSMuhammad@cps.edu		37	LAKE VIEW	12-04-2017	1	
22	Chicago Public Schools	335	New Field	1707 W. Morse Ave	Chicago	IL	60626	(773)-534-2760	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610284	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	New Field Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		108	Rogers Park	SRID=4326;POINT (-87.6724569999999943 42.0077749999999881)	0	1	0	786	capitino@cps.edu		59	ROGERS PARK	12-04-2017	1	
22	Chicago Public Schools	1539	New Sullivan	8331 S MACKINAW AVE	Chicago	IL	60617	(773)535-6585	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610193 	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Slots Available	William K New Sullivan Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		140	South Chicago	SRID=4326;POINT (-87.5426629999999761 41.7440589999999574)	0	1	0	864	KMccoy@cps.edu		61	SOUTH CHICAGO	12-04-2017	1	
22	Chicago Public Schools	1685	Newberry	700 W Willow St	Chicago	IL	60614	(773)-534-8000			0	1	0	0	0	1	From  To 	1	0	0	0	0				1	None	Slots Available							0	0	0				46	NEAR NORTH SIDE	12-08-2017	1	
22	Chicago Public Schools	336	Nicholson	6006 S Peoria St		IL	60621	(773)-535-3285	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609793	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Nicholson Technology Academy	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		164	Englewood	SRID=4326;POINT (-87.6472979999999779 41.7840079999999929)	0	1	0	788	jmcnealey@cps.edu		24	ENGLEWOOD	12-04-2017	1	
22	Chicago Public Schools	1234	Nightingale	5250 S Rockwell St	Chicago	IL	60632	(773)-535-9270	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610096	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Florence Nightingale Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		159	Gage Park	SRID=4326;POINT (-87.6892610000000019 41.7980850000000004)	0	1	0	789	MAKouretsos@cps.edu		26	GAGE PARK	12-04-2017	1	
22	Chicago Public Schools	1540	Ninos Heroes	8344 S COMMERCIAL AVE	Chicago	IL	60617	(773)535-6694	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=609961	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Ninos Heroes Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		140	South Chicago	SRID=4326;POINT (-87.5517239999999788 41.7433289999999744)	0	1	0	709	rfranklin15@cps.edu		61	SOUTH CHICAGO	12-04-2017	1	
22	Chicago Public Schools	956	Nixon	4150 W Dickens Ave		IL	60639	(773)-534-4375	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610097	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	1	0	0				1	Licensed	Few or No Slots	William P Nixon Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		119	Hermosa	SRID=4326;POINT (-87.7314989999999852 41.9193129999999883)	0	1	0	790	gbyers@cps.edu		31	HERMOSA	12-04-2017	1	
22	Chicago Public Schools	1541	Nobel	4127 W HIRSCH ST	Chicago	IL	60651	(773)534-4365	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610098	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	Alfred Nobel Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		122	Humboldt Park	SRID=4326;POINT (-87.7294919999999934 41.9062339999999764)	0	1	0	791	MOAdrianzen@cps.edu		32	HUMBOLDT PARK	12-04-2017	1	
22	Chicago Public Schools	1542	North River	4416 N TROY ST	Chicago	IL	60625	(773)534-0590	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610354	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	North River Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		112	Albany Park	SRID=4326;POINT (-87.7073960000000028 41.9623229999999836)	0	1	0	792	JSanchez@cps.edu		1	ALBANY PARK	12-04-2017	1	
22	Chicago Public Schools	1543	Norwood Park	5900 N NINA AVE	Chicago	IL	60631	(773)534-1198	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610099	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Slots Available	Norwood Park Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		134	Norwood Park	SRID=4326;POINT (-87.8029360000000025 41.9880899999999855)	0	1	0	793	rwcoors@cps.edu		53	NORWOOD PARK	12-04-2017	1	
22	Chicago Public Schools	1151	Oglesby	7646 S Green St	Chicago	IL	60620	(773)-535-3060	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610102	3 years to 5 years	0	1	0	1	1	0	From  To 	1	0	1	0	0				1	Silver	Few or No Slots	Richard J Oglesby Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		168	Auburn Gresham	SRID=4326;POINT (-87.6453839999999929 41.7552010000000067)	0	1	0	796	lmdallacqua@cps.edu		5	AUBURN GRESHAM	12-04-2017	1	
22	Chicago Public Schools	337	OKeeffe	6940 S. Merrill		IL	60649	(773)-535-0600	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610103	3 years to 5 years	0	1	1	1	1	0	From  To 	1	0	1	0	0				1	Gold	Few or No Slots	Isabelle C O'Keeffe Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		137	South Shore	SRID=4326;POINT (-87.5727250000000055 41.7690709999999896)	0	1	0	797	jcmitchell@cps.edu		64	SOUTH SHORE	12-04-2017	1	
22	Chicago Public Schools	1544	Onahan	6634 W RAVEN ST	Chicago	IL	60631	(773)534-1180	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610104	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Gold	Few or No Slots	William J Onahan Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		134	Norwood Park	SRID=4326;POINT (-87.7931360000000041 41.9937139999999829)	0	1	0	798	KKKoegler@cps.edu		53	NORWOOD PARK	12-04-2017	1	
22	Chicago Public Schools	1545	Oriole Park	5424 N OKETO AVE	Chicago	IL	60656	(773)534-1201	http://www.cps.edu/Schools/Pages/school.aspx?SchoolID=610105	3 years to 5 years	0	1	1	0	1	0	From  To 	1	0	0	0	0				1	Licensed	Few or No Slots	Oriole Park Elementary School	<p>Chicago Public Schools early childhood school based preschool programs work to ensure children ages 3 and 4 years old, particularly those most in need, have access to high-quality programs. Schools are committed to creating an engaging, developmentally appropriate learning environment that supports and respects the unique potential of each individual child through best professional practices, parent engagement, and community involvement.</p>		134	Norwood Park	SRID=4326;POINT (-87.8121748999999880 41.9745118999999889)	0	1	0	799	triff@cps.edu		53	NORWOOD PARK	12-04-2017	1	
