Site ID	Site Name	Address	City	State	Zip Code	Phone Number	URL	Ages Served	Ages Zero To Three	Ages Three To Five	Part Day Program	Full Day Program	Full Year Program	School Year Program	Operating Hours	School Based	Community Based	Head Start Program	Accept CCAP	Home Visiting	Other Languages	Other Features	Accreditation	Quality Rating	Slots available
323	Jordan	7414 North Wolcott		IL	60626	(773)-534-2220			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
972	JPE Daycare Center	8625 S Cottage Grove	Chicago	IL	60619	(773)-994-1300			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1281	Judah International Outreach Ministries	856 N Pulaski Rd	Chicago	IL	60641	(773)-770-3739			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
370	Jungman	1746 S. Miller		IL	60608	(773)-534-7375			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1640	Kanoon			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1174	Kellman	3030 W. Arthington	Chicago	IL	60612	(773)-534-6602			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1596	Kenyatta's Day Care & Learning Center	2334 E. 75th Street	Chicago	IL		773-221-3777			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
371	Kershaw	6450 S. Lowe		IL	60621	(773)-535-3050			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
973	Kiddie Garden Little Angels	4235 S Kedzie Ave	Chicago	IL	60632	(773)-843-1976			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1387	Kiddieland Education Center	3809 N. Cicero Ave	Chicago	IL	60641				0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
440	Kiddy Kare Preschool	4401 S. Kedzie		IL	60632	(773)-247-6642			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1135	Kiddy Kare Site 1	4444 S Kedzie	Chicago	IL	60632	(773)-376-5622			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1079	Kids R Us	7453 S. Vincennes	Chicago	IL	60621	(773)-846-5437			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
442	Kidz Colony	6287 South Archer Ave	Chicago	IL	60638	(773)-767-8522			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1196	Kidz Creative Concepts	719 E 63rd St	Chicago	IL	60637	(773)-752-5439			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1472	Kilmer	6700 N GREENVIEW AVE	Chicago	IL	60626	(773)534-2115			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
977	Kimball Day Care	1636 N Kimball Ave	Chicago	IL	60647	(773)-235-7200			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
643	King ES	644 W. 71st Street		IL	60621	(773)-535-3875			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1473	Kinzie	5625 S MOBILE AVE	Chicago	IL	60638	(773)535-2425			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
52	Korean American Community Services	4300 N. California		IL	60618	(773)-583-8281			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1084	Kove Learning Academy	3137 W 71st St	Chicago	IL	60629	(773)-696-4742			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1474	Kozminski	936 E 54TH ST	Chicago	IL	60615	(773)535-0980			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1258	Lake Shore School	6759 N Greenview Ave	Chicago	IL	60626	(773)-743-1118			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1597	Lake Shore Schools-Clark	5611 N. Clark St	Chicago	IL		773-561-6707			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
596	Lakeview Development Center	1531 W Lawrence		IL	60640	(773)-878-2223			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1175	Langford	6010 S. Throop St.	Chicago	IL	60636	(773)-535-9180			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1641	Lara			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1475	Lasalle II	1148 N HONORE ST	Chicago	IL	60622	(773)534-0490			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1264	Laughs & Giggles	106 W 119th St.	Chicago	IL	60628	(773)-468-7331			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
376	Lavizzo	138 W. 109th St		IL	60628	(773)-535-5300			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
377	Lawndale	3500 W. Douglas Blvd		IL	60623	(773)-534-1635			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1598	LEARN Charter	3415 W. Arthington	Chicago	IL		773-826-9122			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1599	Learn Charter Herro	3021 W. Carroll	Chicago	IL		773-826-9122			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1368	Learn Together Grow Together Child Development C.	1126 W 99th St	Chicago	IL	60643				0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1222	Learning and Wellness Center-Libby	5338 S Loomis Blvd	Chicago	IL	60609	(773)-535-0101			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1476	Lee	6448 S TRIPP AVE	Chicago	IL	60629	(773)535-2255			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
430	Lee's Cuddles N Care	6100 W. North Avenue  #6106	Chicago	IL	60639	(773)-745-8054			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1600	Legacy Charter	4217 W. 18th Street	Chicago	IL		773-527-1325			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1652	Leland			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1477	Lenart	8101 S LASALLE ST	Chicago	IL	60620	(773)535-0040			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1478	Lewis	1431 N LEAMINGTON AVE	Chicago	IL	60651	(773)534-3060			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1284	Literacy Zone	5831 S Western Ave	Chicago	IL	60636	(773)-306-0856			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1236	Little Achievers Academy	3801 W Diversey Ave	Chicago	IL	60647	(773)-276-1600			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
559	Little Angels Family DayCare	6701 S. Emerald Ave		IL	60621	(773)-488-8777			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1318	Little Folks Cottage	5926 W Madison Ave	Chicago	IL	60644	(773)-379-4419			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
872	Little Folks Day Care	2527 E 73RD STREET		IL	60649	(773)-221-0300			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
903	Little Genius	11439 S Michigan Ave		IL	60628	(773)-629-8091			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1349	Little Genius 2	1000 W 103rd St	Chicago	IL	60643	(773)-629-8003			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
576	Little Hands	7146 S Ashland		IL	60636	(773)-471-0662			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1204	Little Kiddies	1501 W Devon Ave	Chicago	IL	60660	(773)-465-7702			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1244	Little Kids Village Learning II	2656 W. 71st Street		IL	60629	(773)-776-4753			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
556	Little Leaders of Tomorrow I-Mayfield	301 N. Mayfield Ave		IL	60644	(773)-378-8302			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
444	Little Learners	6255 S Mayfield	Chicago	IL	60638	(773)-581-5541			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
441	Little Tykes I	1711 W. 35th Street	Chicago	IL	60609	(773)-254-7710			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
443	Little Tykes II	1723 W. 35th Street	Chicago	IL	60609	(773)-579-1791			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
954	Little Village	2620 S Lawndale Ave		IL	60623	(773)-534-1880			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1272	Living Witness	4159 N Laramie Ave.	Chicago	IL	60641	(773)-427-1011			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
382	Lloyd	2103 N. Lamon Av		IL	60639	(773)-534-3070			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1479	Locke J	2828 N OAK PARK AVE	Chicago	IL	60634	(773)534-3300			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
235	Logan Square - First Lutheran	3500 W. Fullerton		IL	60647	(773)-862-5960			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1480	Logandale	3212 W GEORGE ST	Chicago	IL	60618	(773)534-5350			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
421	Loomis El Hogar	1710 S Loomis	Chicago	IL	60608	(312)-733-5584			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
589	Loop	2001 S MICHIGAN		IL	60616	(312)-225-8828			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1481	Lorca	3231 N SPRINGFIELD AVE	Chicago	IL	60618	(773)534-0950			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
975	Los Pequenos Angelitos	3711 W 55th St	Chicago	IL	60632	(773)-735-5827			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1199	Lots of Love NFP	1015 W 79th St	Chicago	IL	60620	(773)-783-8181			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1198	Lots of Love Pre-School	1139 W 79th St	Chicago	IL	60620	(773)-874-4954			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1361	Love N Learn Academy	723 E. 75th St	Chicago	IL	60619	(773)-723-0338			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1642	Lovett			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
383	Lowell	3320 W. Hirsch		IL	60651	(773)-534-4300			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
384	Lozano	1501 N. Greenview Ave.		IL	60642	(773)-534-4750			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1083	M & E Daycare - 79th Street Day Care	3728 W 79th St	Chicago	IL	60652	(773)-585-7979			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
385	Madison	7433 S. Dorchester		IL	60619	(773)-535-0551			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1228	Mae's Daycare Center	1431 W 111th St	Chicago	IL	60643	(773)-429-9251			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1643	Manierre			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1482	Mann	8050 S CHAPPEL AVE	Chicago	IL	60617	(773)535-6640			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
992	Mari's Bumble Bee Academy	9725 S Commercial Ave	Chicago	IL	60617	(773)-221-7692			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
46	Marillac Social Center	212 S. Francisco		IL	60612	(773)-722-7440			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1483	Marquette	6550 S RICHMOND ST	Chicago	IL	60629	(773)535-9260			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1484	Marsh	9822 S EXCHANGE AVE	Chicago	IL	60617	(773)535-6430			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
862	Mary Crane Center (Lake & Pulaski)	316 N Pulaski Rd		IL	60624	(773)-265-5954			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
45	Mary Crane Center (Lathrop)	2905 N. Leavitt		IL	60618	(773)-938-8131			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
861	Mary Crane Center (Molade Child Dev.)	1120 N Lamon		IL	60651	(773)-287-7365			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
500	Mary Crane Center (Morse)	1545 W. Morse		IL	60626	(773)-262-1390			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1601	Maryville Crisis Nursery	4015 N. Oak Park Ave	Chicago	IL		773-722-7440			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
386	Mason	4217 W. 19th St		IL	60623	(773)-534-1530			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1644	Mays			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1485	Mcauliffe	1841 N SPRINGFIELD AVE	Chicago	IL	60647	(773)534-4400			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1602	McCann's DayCare Center	8612 S. Stony Island Ave	Chicago	IL		773-205-3605			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
389	McClellan	3527 S. Wallace St		IL	60609	(773)-535-1732			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
955	McCormick	2712 S Sawyer Ave.		IL	60623	(773)-535-7252			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
324	McCutcheon	4846 N. Sheridan		IL	60640	(773)-534-2680			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
506	McDowell	1419 E. 89th St.		IL	60619	(312)-535-6404			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
325	McKay	6938 S. Washtenaw		IL	60629	(773)-535-9505			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
135	McKinley-Ersula Howard	7222 S. Exchange Ave	Chicago	IL	60649	(773)-221-9711			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
134	McKinley-Maggie Drummond	4301 S. Wabash		IL	60653	(773)-373-8200			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
136	McKinley-Roseland	11400 S. Edbrooke		IL	60628	(773)-468-1918			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
138	McKinley-Trumbull Park	10534 S. Oglesby		IL	60617	(773)-978-5341			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
326	McNair	4820 W. Walton		IL	60651	(773)-534-8980			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
327	McPherson	4728 N. Wolcott Av		IL	60640	(773)-534-2625			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1486	Melody	3937 W WILCOX ST	Chicago	IL	60624	(773)534-6850			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1487	Metcalfe	12339 S NORMAL AVE	Chicago	IL	60628	(773)535-5590			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
44	Midway Childrens Center	3215 W. 63rd St.		IL	60629	(773)-884-2350			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
43	Midway Head Start	6422 S. Kedzie		IL	60629	(773)-884-2400			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1488	Mireles	9000 S EXCHANGE AVE	Chicago	IL	60617	(773)535-6360			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1489	Mitchell	2233 W OHIO ST	Chicago	IL	60612	(773)534-7655			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1490	Mollison	4415 S DR MARTIN L KING JR DR	Chicago	IL	60653	(773)535-1804			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
330	Monroe	3651 W. Schubert Ave		IL	60647	(773)-534-4155			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1603	Montessori Foundations of Chicago	3575 S. Archer	Chicago	IL		773-375-7932			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1157	Moos	1711 N California	Chicago	IL	60647	(773)-534-4340			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1491	Morrill	6011 S ROCKWELL ST	Chicago	IL	60629	(773)535-9288			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
333	Morton	431 N.Troy		IL	60612	(773)-534-6791			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1604	Mosaic Early Childhood Academy	5332 W. Addison	Chicago	IL		773-777-7411			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
983	Mother's Touch	2501 W 71st St	Chicago	IL	60629	(773)-436-3177			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1155	Mount Vernon	10540 S Morgan	Chicago	IL	60643	(773)-535-2825			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1492	Mozart	2200 N HAMLIN AVE	Chicago	IL	60647	(773)534-4160			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1493	Murphy	3539 W GRACE ST	Chicago	IL	60618	(773)534-5223			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
507	Nash	4837 W. Erie St.		IL	60644	(773)-534-6125			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
334	National Teachers	55 W. Cermak		IL	60616	(773)-534-9970			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
401	Near South	2929 S. Wabash		IL	60616	(312)-791-0424			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1494	Neil	8555 S MICHIGAN AVE	Chicago	IL	60619	(773)535-3000			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1495	Nettelhorst	3252 N BROADWAY ST	Chicago	IL	60657	(773)534-5810			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
424	New Beginnings	5445 W. North Avenue		IL	60639	(773)-385-5365			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1605	New Concept Preschool (Inst for Positive Education)	7825 S. Ellis Ave	Chicago	IL		773-651-9599			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
335	New Field	1707 W. Morse		IL	60626	(773)-534-2760			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1326	New Generation Creative Learning Center	1910 W 64th St	Chicago	IL	60636	(773)-471-6745			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
206	New Hope	4255 W. Division St	Chicago	IL	60651	(773)-772-4908			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1353	New Knowledge Learning Center	8440 S Kedzie Ave	Chicago	IL	60652	(773)-436-8150			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1238	New Moms Head Start	5317 W Chicago Ave	Chicago	IL	60651	(773)-295-5095			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1183	New Pisgah Day Care	8130 S Racine Ave	Chicago	IL		(773)-873-5392			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1496	New Sullivan	8331 S MACKINAW AVE	Chicago	IL	60617	(773)535-6585			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
120	Nia Family Center	744 N. Monticello		IL	60624	(773)-722-0115			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
336	Nicholson	6006 S Peoria St		IL	60621	(773)-535-3285			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1234	Nightingale	5250 S Rockwell St	Chicago	IL	60632	(773)-535-9270			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1497	Ninos Heroes	8344 S COMMERCIAL AVE	Chicago	IL	60617	(773)535-6694			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
956	Nixon	2121 N Keeler Ave.		IL	60639	(773)-534-4375			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1498	Nobel	4127 W HIRSCH ST	Chicago	IL	60651	(773)534-4365			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
41	North Avenue Day Nursery	2001 W. Pierce		IL	60622	(773)-342-4499			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
796	North Childrens Center	3255 N Central Ave.		IL	60634	(773)-371-3782			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1499	North River	4416 N TROY ST	Chicago	IL	60625	(773)534-0590			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1132	North Star Child Development	4341 W North Ave	Chicago	IL	60639	(773)-252-9200			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
40	Northwestern University Settlement House	1400 W. Augusta Blvd	Chicago	IL	60622	(773)-278-7471			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1500	Norwood Park	5900 N NINA AVE	Chicago	IL	60631	(773)534-1198			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1151	Oglesby	7646 S Green St	Chicago	IL	60620	(773)-535-3060			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
337	OKeeffe	6940 S. Merrill		IL	60649	(773)-535-0600			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1501	Onahan	6634 W RAVEN ST	Chicago	IL	60631	(773)534-1180			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1606	One Hope United-Bridgeport I	3053 S. Normal Ave	Chicago	IL		312-842-5566			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1607	One Hope United-Bridgeport II	514 W. 31 St	Chicago	IL		312-949-4015			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1608	One Hope United-Edgewater Early Learning Ctr	5244 N. Lakewood	Chicago	IL		773-907-0278			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1609	One Hope United-Home Based Program	707 E. 47th St	Chicago	IL		312-949-5590			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
843	Onward Neighborhood House - Belmont Cragin	5423 W Diversey Ave		IL	60639	(773)-622-3215			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1610	Options for Youth-Community Group	5234 S. Blackstone St.	Chicago	IL		773-919-5459			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1502	Oriole Park	5424 N OKETO AVE	Chicago	IL	60656	(773)534-1201			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1503	Orozco	1940 W 18TH ST	Chicago	IL	60608	(773)534-7215			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1357	Ortiz De Dominguez	3000 S. Lawndale Ave	Chicago	IL	60623	(773)-534-1600			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1504	Otis	525 N ARMOUR ST	Chicago	IL	60642	(773)534-7665			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
338	OToole	6550 S. Seeley		IL	60636	(773)-535-9040			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1617	Ounce of Prevent-New Moms Home Visiting	5317 W Chicago Ave	Chicago	IL		773-252-3253			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1611	Ounce of Prevention-Advocate IL Masonic Medical Ctr	3040 N. Wilton Ave	Chicago	IL		773-296-5943			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1612	Ounce of Prevention-Catholic Charities	11255 S. Michigan Ave	Chicago	IL		773-474-7228			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1613	Ounce of Prevention-Christopher House	2507 N. Greenview	Chicago	IL		773-472-1083			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1614	Ounce of Prevention-Educare	5044 S. Wabash Ave	Chicago	IL		773-924-2334			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1615	Ounce of Prevention-Family Focus Englewood	6727 S. Western Ave	Chicago	IL		773-962-0366			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1616	Ounce of Prevention-Pilsen Wellness Center	2319 S. Damen Ave	Chicago	IL		773-648-2130			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
146	Our Lady of Tepeyac	2414 S. Albany		IL	60623	(773)-277-5888			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1505	Owens	12302 S STATE ST	Chicago	IL	60628	(773)535-5475			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1506	Palmer	5051 N KENNETH AVE	Chicago	IL	60630	(773)534-3704			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1653	Park Manor			IL					0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1507	Parker	6800 S STEWART AVE	Chicago	IL	60621	(773)535-3375			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
341	Parkside	6938 S. East End		IL	60649	(773)-535-0940			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1618	Passages Charter	1643 W. Bryn Mawr Ave	Chicago	IL		773-433-3530			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1508	Pasteur	5825 S KOSTNER AVE	Chicago	IL	60629	(773)535-2270			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1056	Pathways to Learning	6535 S. Kedzie		IL	60629	(773)-778-0017			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
568	Pathways to Learning CC1	3450 W. 79TH ST.		IL	60652	(773)-436-9244			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
121	Paulo Freire	1653 W. 43rd St.	Chicago	IL	60609	(773)-826-6260			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
1287	Peachtree Educational Daycare Inc.	2845 W. 71st St	Chicago	IL	60629	(773)-776-9043			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
849	Peck	4026 W 59th Street		IL	60629	(773)-535-2450			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1509	Peirce	1423 W BRYN MAWR AVE	Chicago	IL	60660	(773)534-2440			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
343	Penn	1616 S. Avers		IL	60623	(773)-534-1665			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
344	Perez	1241 W. 19th Street		IL	60608	(773)-534-7650			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
510	Pershing	3113 S. Rhodes		IL	60616	(773)-534-9272			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1510	Peterson	5510 N CHRISTIANA AVE	Chicago	IL	60625	(773)534-5070			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
345	Piccolo	1040 N. Keeler Avenue		IL	60651	(773)-534-4425			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
346	Pickard	2301 W. 21st Street		IL	60608	(773)-535-7280			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
347	Pilsen	1420 W. 17th Street		IL	60608	(773)-534-7675			0	0	0	0	0	0	From 00:00 To 00:00	0	0	0	0	0				None	Slots Available
1511	Pirie	650 E 85TH ST	Chicago	IL	60619	(773)535-3435			0	0	0	0	0	0	From  To 	0	0	0	0	0					Slots Available
